time GYR_X_865 Q_X_865 Q_Y_871 GYR_Y_871 Q_Z_925 GYR_Z_925 UPP_X_865 UPP_Y_871 UPP_Z_925 
sec V V V V V V V V V 
# ai0 ai1 ai2 ai3 ai4 ai5 ai6 ai7 ai8 
80.420000 2.483954471204248282134586 2.544337543110986477046254 2.530328668455097407274934 2.475903396615057872054422 2.500217643064338357561383 2.477030547034112295534669 2.615509085872959715857178 2.620500756341096249002476 2.601500205066728188540992 
80.430000 2.480411998337034518158362 2.545947758665529025989827 2.525981086908749784214478 2.471716837982427250608453 2.485725707666150530172899 2.474293181743916214543333 2.611161502043588100718807 2.630645119385550234625271 2.603271442802320922993431 
80.440000 2.478479740441243528437099 2.535642379390417033846461 2.525014957691857464538998 2.475098289177543264827364 2.480089955352845265679207 2.481539148786603199425826 2.616153172376232127760431 2.627746729878524867274336 2.601178161844170944050347 
80.450000 2.479606890877729785671590 2.535964422482942737246958 2.527913345359581231974744 2.471233773531577249116253 2.487013879650298076029458 2.478318718950939469891637 2.616314194002455018051023 2.628551838069640655959347 2.606652896715388578741113 
80.460000 2.476869525545208894357074 2.547557974235944211471860 2.532099905414404439341070 2.474615224716900208079551 2.496997212866379101114944 2.480250976844862176307061 2.611483545286164442700283 2.623882210617675792008185 2.600856118622258961181615 
80.470000 2.477030547034112295534669 2.534676250116638662746027 2.529845603833150491368542 2.472199902434676133111680 2.497963341919190671802653 2.479445869386335932205156 2.612449675017775696517219 2.629678989544025569102814 2.600695097011544554277407 
80.480000 2.482022213267326637975430 2.539345874992693374849750 2.522116570075254138316723 2.471233773531577249116253 2.476064418103027353623702 2.477352590012385391560201 2.613898869626108290020738 2.626297535144749062396841 2.601983269901772644061566 
80.490000 2.480573019829362291233110 2.540150982743405005948034 2.519540225570042313307795 2.471233773531577249116253 2.496031083819201690232603 2.473971138771553945900905 2.612771718262939302235282 2.627102643328556474955349 2.600856118622258961181615 
80.500000 2.479606890877729785671590 2.545142650886274005017640 2.535642379390417033846461 2.473488074314176277113120 2.492327589190524328444099 2.479606890877729785671590 2.616958280508965284383294 2.632094314158809122972116 2.601983269901772644061566 
80.510000 2.478962804913089179592589 2.548846146703708903658026 2.527108237668972190448358 2.472038880950437889083560 2.492005546183243769320370 2.480573019829362291233110 2.616475215628839556814000 2.622110972654358107547523 2.600212032180369003953047 
80.520000 2.477835654480962102041985 2.544659586220625602237533 2.528879474593522580505578 2.479445869386335932205156 2.504726245446767141089595 2.477352590012385391560201 2.611805588529388266749720 2.630484097744889560033243 2.600695097011544554277407 
80.530000 2.475581353639585202586204 2.549007168262894307275701 2.544659586220625602237533 2.476064418103027353623702 2.488141030144620735597982 2.474776246203625795772041 2.613576826378679385243231 2.628068773154483839249451 2.600856118622258961181615 
80.540000 2.477352590012385391560201 2.549007168262894307275701 2.523404742342991724513013 2.469623558705506205512847 2.489268180646592831806174 2.477513611501755086408139 2.611644566907695530488809 2.629356946264817196379227 2.599728967350644293077266 
80.550000 2.487335922647895714021615 2.552066577917607936853983 2.531455819245170602016515 2.471555816498655300250675 2.487657965646117297353612 2.475259310664735146190196 2.610195372319737749933211 2.623560167350158511823111 2.603432464415615044117658 
80.560000 2.475098289177543264827364 2.540634047395733396967898 2.515353665835071694800718 2.474132160257657364610395 2.495386997790880023728732 2.482505277749452954338949 2.613093761508749945932095 2.630806141026373001778893 2.602466334738268827209140 
80.570000 2.475742375127243821708589 2.537574637955067213823668 2.516963881105158673534561 2.468979472779426309614337 2.495064954777657550977210 2.478479740441243528437099 2.615670107498535124079808 2.625170383694237496996493 2.604076550870405792892370 
80.580000 2.479767912369279070361472 2.524692914620822570270775 2.519862268630987944817434 2.475259310664735146190196 2.486691836653325271555559 2.477996675970798534649475 2.609712307459994384828406 2.623399145716642788528361 2.598762837695544725136187 
80.590000 2.486530815155072460242991 2.535642379390417033846461 2.528074366898176439377721 2.473810117285605958414862 2.489912266651154837404647 2.478962804913089179592589 2.612771718262939302235282 2.633221465658228233053251 2.604720637327777588154731 
80.600000 2.477513611501755086408139 2.538379745697066702803113 2.527269259206777807236222 2.476064418103027353623702 2.500217643064338357561383 2.479445869386335932205156 2.608424134507789649006781 2.629840011183873560440816 2.602466334738268827209140 
80.610000 2.481539148786603199425826 2.553032707294176972823152 2.522921677741407631145876 2.472682966888323008447514 2.489268180646592831806174 2.481378127293340174475134 2.609229242601705855975069 2.624365275520169848988417 2.604720637327777588154731 
80.620000 2.478962804913089179592589 2.553676793548403711753281 2.527108237668972190448358 2.479123826404015851210261 2.482988342232981704427175 2.474132160257657364610395 2.608424134507789649006781 2.623721188983835883590245 2.604076550870405792892370 
80.630000 2.480734041321846827798936 2.547396952678188331020692 2.531938883871859058416476 2.476225439591152710505639 2.479767912369279070361472 2.480734041321846827798936 2.615509085872959715857178 2.628390816431092513738577 2.604881658942524325084378 
80.640000 2.481861191773596431175974 2.531133776161502257906477 2.536447487122917454627213 2.471716837982427250608453 2.499412535508976240805623 2.479123826404015851210261 2.612610696640276675140058 2.625009362059099071728951 2.601822248289929806475129 
80.650000 2.477996675970798534649475 2.546752866448751984052024 2.533227056216650119324640 2.475098289177543264827364 2.484115492700004867998587 2.479284847895097954051380 2.611644566907695530488809 2.629517967904340114415618 2.602788377963405341830594 
80.660000 2.474937267690506370598769 2.553193728857495070627692 2.521955548542496039488015 2.475098289177543264827364 2.485886729163622632654551 2.473971138771553945900905 2.611644566907695530488809 2.631128184308506590127763 2.604720637327777588154731 
80.670000 2.480411998337034518158362 2.552388621042494865065464 2.521955548542496039488015 2.471072752048271148339609 2.481056084307281750511720 2.475581353639585202586204 2.614703977747510954543486 2.624204253885842774707271 2.605042680557431822307990 
80.680000 2.483310385222780691805156 2.540150982743405005948034 2.542405284466476178550920 2.471072752048271148339609 2.478962804913089179592589 2.478801783422318383287575 2.613093761508749945932095 2.629034902986259414348069 2.605686767018677851837083 
80.690000 2.482022213267326637975430 2.555287009195106318060198 2.536769530217025891971616 2.474615224716900208079551 2.494098825741744462902716 2.475259310664735146190196 2.613576826378679385243231 2.625492426965000625216362 2.604720637327777588154731 
80.700000 2.478640761931703018206008 2.542244262913798014125177 2.524853936156261191570138 2.480089955352845265679207 2.492005546183243769320370 2.478318718950939469891637 2.612449675017775696517219 2.632899422371866471337398 2.600212032180369003953047 
80.710000 2.479284847895097954051380 2.544659586220625602237533 2.518252053332561413157009 2.469945601669478296713578 2.472682966888323008447514 2.482988342232981704427175 2.611805588529388266749720 2.629678989544025569102814 2.605525745403124204813139 
80.720000 2.480411998337034518158362 2.533871142392841058210706 2.540473025844799170869237 2.475420332152082014687267 2.503599094839636940434957 2.477513611501755086408139 2.610034350699661942485363 2.630484097744889560033243 2.599728967350644293077266 
80.730000 2.474776246203625795772041 2.549812276061204308064134 2.511328127728674974861178 2.474615224716900208079551 2.485564686168833858914695 2.478962804913089179592589 2.611322523664795447473352 2.628551838069640655959347 2.598762837695544725136187 
80.740000 2.477030547034112295534669 2.531455819245170602016515 2.519057160979806031519956 2.476064418103027353623702 2.491361460170558039806110 2.475420332152082014687267 2.617119302135997305214232 2.622433015918956389356254 2.607296983183091665381426 
80.750000 2.475742375127243821708589 2.535481357844391769873482 2.514387536680572576841541 2.474132160257657364610395 2.507624632757543992056526 2.480573019829362291233110 2.608102091271353728529903 2.629195924625457259082850 2.602627356350756482328279 
80.760000 2.479606890877729785671590 2.547880017351932480096366 2.519862268630987944817434 2.478801783422318383287575 2.480895062814486351498999 2.473810117285605958414862 2.615348064247546400196143 2.620983821233372257353267 2.601500205066728188540992 
80.770000 2.479445869386335932205156 2.533871142392841058210706 2.527913345359581231974744 2.471072752048271148339609 2.504243180899913046033589 2.476386461079433498611024 2.607458004800421225155560 2.628229794792707352257821 2.604720637327777588154731 
80.780000 2.481539148786603199425826 2.546752866448751984052024 2.525820065372206713050218 2.480573019829362291233110 2.484276514195917773264455 2.477191568523170683846502 2.611966610151242207393807 2.628229794792707352257821 2.600856118622258961181615 
80.790000 2.480573019829362291233110 2.549651254501224428850037 2.527752323821143676241263 2.478157697460791286658832 2.488463073144403736591812 2.480734041321846827798936 2.604881658942524325084378 2.627585708240789408307592 2.602305313125942376473176 
80.800000 2.475742375127243821708589 2.547235931120590990417440 2.531133776161502257906477 2.470428666116600613378296 2.485403664671673507058358 2.475420332152082014687267 2.617441345390548512739315 2.628712859708351334830922 2.602627356350756482328279 
80.810000 2.476064418103027353623702 2.540312004294023040529282 2.515997751941217774884763 2.473327052828695027386630 2.479284847895097954051380 2.480573019829362291233110 2.610356393939975205853443 2.627907751516423751070306 2.601500205066728188540992 
80.820000 2.477996675970798534649475 2.550456362302712332024157 2.517768988746104330544995 2.477191568523170683846502 2.486369793656975968332290 2.476869525545208894357074 2.612127631773258240599489 2.626458556781186004513984 2.605686767018677851837083 
80.830000 2.484115492700004867998587 2.536769530217025891971616 2.517124902633032679233338 2.475903396615057872054422 2.490878395662684319233904 2.478318718950939469891637 2.608907199363654783041966 2.622916080817069506281314 2.599567945741057872766078 
80.840000 2.475581353639585202586204 2.538540767245941687235700 2.534998293207265440685205 2.472682966888323008447514 2.490395331156216585100083 2.479606890877729785671590 2.612771718262939302235282 2.628229794792707352257821 2.604237572484506824110895 
80.850000 2.473971138771553945900905 2.536608508669893069509271 2.502149901213187810355976 2.470911730565120478786412 2.492327589190524328444099 2.475098289177543264827364 2.611161502043588100718807 2.629034902986259414348069 2.598923859304325567620708 
80.860000 2.473166031343368764794377 2.531294797703257604126748 2.530650711537185237887115 2.475742375127243821708589 2.492166567686805667136696 2.477030547034112295534669 2.615026020997205158380439 2.623399145716642788528361 2.603110421189187562163170 
80.870000 2.477030547034112295534669 2.539506896542518710191416 2.532099905414404439341070 2.477835654480962102041985 2.475420332152082014687267 2.478479740441243528437099 2.611161502043588100718807 2.623882210617675792008185 2.602949399576216293894504 
80.880000 2.478801783422318383287575 2.533710120848556179851130 2.524209850015452616389666 2.464953935797682404995612 2.495548019297725961251899 2.480411998337034518158362 2.610839458801657908537663 2.629356946264817196379227 2.599889988960391473682421 
80.890000 2.483471406717913332329317 2.537252594859375598446150 2.530489689996062274701671 2.471877859466355076278887 2.478801783422318383287575 2.479284847895097954051380 2.612610696640276675140058 2.627102643328556474955349 2.601661226678248617361078 
80.900000 2.479606890877729785671590 2.535159314752815973292854 2.519540225570042313307795 2.469140494260713136753793 2.491200438667776850820701 2.477030547034112295534669 2.613898869626108290020738 2.625009362059099071728951 2.600373053790599797707728 
80.910000 2.481700170280021655599967 2.544015500001981511246640 2.521150440881071652654555 2.476869525545208894357074 2.500861729111447662177170 2.478962804913089179592589 2.615509085872959715857178 2.628229794792707352257821 2.604076550870405792892370 
80.920000 2.481056084307281750511720 2.545947758665529025989827 2.532905013129503668523057 2.474293181743916214543333 2.481861191773596431175974 2.477030547034112295534669 2.614220912874184232776997 2.627746729878524867274336 2.605686767018677851837083 
80.930000 2.480573019829362291233110 2.549007168262894307275701 2.507463611238944345416257 2.482022213267326637975430 2.491361460170558039806110 2.478801783422318383287575 2.612288653395435922277557 2.634026573876978360999601 2.596669556796058486725087 
80.940000 2.479445869386335932205156 2.545464693997499860955713 2.506497482130644272046993 2.476708504056461368492137 2.499090492487927583908913 2.477030547034112295534669 2.607780048035564846031775 2.626780600054546610522266 2.597152621616601209098008 
80.950000 2.477352590012385391560201 2.538701788794975211516203 2.519057160979806031519956 2.474132160257657364610395 2.486852858151733958180785 2.474454203230330495699718 2.614542956122906769422798 2.625653448600625772257899 2.597796708046245850454170 
80.960000 2.478479740441243528437099 2.536286465576101267771492 2.520506354754769251513835 2.473649095799813846241477 2.465275978752654584269521 2.472843988373182977369424 2.610356393939975205853443 2.626458556781186004513984 2.593288103092823426720770 
80.970000 2.480411998337034518158362 2.531455819245170602016515 2.533710120848556179851130 2.467691300934717446580180 2.484759578684591296848794 2.478640761931703018206008 2.613898869626108290020738 2.622594037551498225013802 2.597796708046245850454170 
80.980000 2.479123826404015851210261 2.544981629330899330909688 2.535320336298525045748420 2.475259310664735146190196 2.492005546183243769320370 2.481378127293340174475134 2.608263112889491086576754 2.627585708240789408307592 2.596508535189532729248185 
80.990000 2.482505277749452954338949 2.539828939642645000418497 2.521472483945168541197290 2.473005009858197933425572 2.488463073144403736591812 2.477674632991280656568733 2.615670107498535124079808 2.626458556781186004513984 2.601339183455368520014872 
81.000000 2.477513611501755086408139 2.539184853443026135266791 2.518896139450041982144057 2.476064418103027353623702 2.497319255883356792224959 2.475420332152082014687267 2.609712307459994384828406 2.626780600054546610522266 2.602627356350756482328279 
81.010000 2.473327052828695027386630 2.541117112049488646619011 2.526625173056501250101746 2.475259310664735146190196 2.491844524679837746816702 2.475259310664735146190196 2.610517415560374310246061 2.623882210617675792008185 2.599245902522369089382437 
81.020000 2.477513611501755086408139 2.546591844891790135108067 2.527269259206777807236222 2.474937267690506370598769 2.484115492700004867998587 2.474293181743916214543333 2.609551285840403522797715 2.627424686603216041902442 2.599728967350644293077266 
81.030000 2.477191568523170683846502 2.555931095458243262896758 2.529523560752642730165007 2.477674632991280656568733 2.484920600181128147454501 2.478479740441243528437099 2.609873329079747339420692 2.626136513508474656930503 2.606330853482505816032244 
81.040000 2.483310385222780691805156 2.535803400936600837667356 2.530167646914290635606903 2.476869525545208894357074 2.494742911765060799922367 2.476225439591152710505639 2.610517415560374310246061 2.621627907758676823135602 2.600534075400991795845584 
81.050000 2.481217105800233024837098 2.542244262913798014125177 2.532099905414404439341070 2.474937267690506370598769 2.479123826404015851210261 2.475742375127243821708589 2.614864999372276788136560 2.627907751516423751070306 2.606008810250268759034498 
81.060000 2.478640761931703018206008 2.547074909563152633751315 2.526625173056501250101746 2.473488074314176277113120 2.485725707666150530172899 2.479445869386335932205156 2.611805588529388266749720 2.626297535144749062396841 2.604398594098769059712595 
81.070000 2.478479740441243528437099 2.552710664168017729025451 2.521311462413041049046569 2.476708504056461368492137 2.494903933271281015748855 2.479284847895097954051380 2.613415804755208071696870 2.631450227591290769169063 2.611805588529388266749720 
81.080000 2.476386461079433498611024 2.547074909563152633751315 2.532421948499969932555587 2.476708504056461368492137 2.480250976844862176307061 2.477191568523170683846502 2.613737848002313235440397 2.625331405329537570736420 2.605847788634392703244202 
81.090000 2.477996675970798534649475 2.553193728857495070627692 2.514387536680572576841541 2.471877859466355076278887 2.483793449708647571583242 2.472843988373182977369424 2.614220912874184232776997 2.631611249232926219576711 2.604559615713192943786680 
81.100000 2.477030547034112295534669 2.532905013129503668523057 2.522277591608169000636508 2.470589687599284989261150 2.495225976284190405607433 2.478640761931703018206008 2.611483545286164442700283 2.623238124083289601884417 2.604237572484506824110895 
81.110000 2.483632428213202292255346 2.550456362302712332024157 2.534676250116638662746027 2.472843988373182977369424 2.499573557019735492445989 2.477674632991280656568733 2.608907199363654783041966 2.626619578417785039192722 2.601017140233134572468998 
81.120000 2.478962804913089179592589 2.548846146703708903658026 2.533066034672998068089100 2.476225439591152710505639 2.480089955352845265679207 2.478318718950939469891637 2.612610696640276675140058 2.628551838069640655959347 2.603915529256465966057021 
81.130000 2.480734041321846827798936 2.534032163937284476418199 2.524048828480645045857500 2.475098289177543264827364 2.488946137645248413150512 2.470750709082125240456662 2.612449675017775696517219 2.620822799602451791400881 2.598923859304325567620708 
81.140000 2.474293181743916214543333 2.542405284466476178550920 2.525175979227611833266565 2.474132160257657364610395 2.490234309654373312525877 2.478157697460791286658832 2.608907199363654783041966 2.625975491872362344025760 2.605042680557431822307990 
81.150000 2.481056084307281750511720 2.549812276061204308064134 2.521472483945168541197290 2.475742375127243821708589 2.481700170280021655599967 2.482344256255255121601522 2.612449675017775696517219 2.628229794792707352257821 2.601661226678248617361078 
81.160000 2.481700170280021655599967 2.531455819245170602016515 2.517930010274766150502046 2.473166031343368764794377 2.496836191358125400796553 2.475098289177543264827364 2.610678437180935507200275 2.628229794792707352257821 2.607135961565923309990467 
81.170000 2.482022213267326637975430 2.546913888005872816933106 2.518896139450041982144057 2.474132160257657364610395 2.499573557019735492445989 2.480089955352845265679207 2.613898869626108290020738 2.623560167350158511823111 2.602788377963405341830594 
81.180000 2.477513611501755086408139 2.531455819245170602016515 2.521472483945168541197290 2.477674632991280656568733 2.477996675970798534649475 2.480250976844862176307061 2.612932739885763577802891 2.630967162667358749672530 2.602144291513776686031179 
81.190000 2.476064418103027353623702 2.548524103585814604144844 2.531777862329471773250589 2.470106623151696823015300 2.483471406717913332329317 2.477352590012385391560201 2.614220912874184232776997 2.627746729878524867274336 2.605364723787732206261580 
81.200000 2.478640761931703018206008 2.541922219808916416639022 2.526786194593833467791910 2.473488074314176277113120 2.490234309654373312525877 2.479445869386335932205156 2.612932739885763577802891 2.624204253885842774707271 2.601983269901772644061566 
81.210000 2.484115492700004867998587 2.537252594859375598446150 2.525498022299593969819398 2.472843988373182977369424 2.484759578684591296848794 2.480089955352845265679207 2.611805588529388266749720 2.630323076104391422092021 2.602305313125942376473176 
81.220000 2.477352590012385391560201 2.530006625373641515608369 2.525175979227611833266565 2.474776246203625795772041 2.481539148786603199425826 2.478801783422318383287575 2.616958280508965284383294 2.625653448600625772257899 2.605364723787732206261580 
81.230000 2.477352590012385391560201 2.536608508669893069509271 2.521150440881071652654555 2.476386461079433498611024 2.483471406717913332329317 2.475742375127243821708589 2.610517415560374310246061 2.627102643328556474955349 2.601178161844170944050347 
81.240000 2.478157697460791286658832 2.541117112049488646619011 2.524692914620822570270775 2.475581353639585202586204 2.481700170280021655599967 2.481378127293340174475134 2.614864999372276788136560 2.622271994286576202171091 2.599084880913266726309985 
81.250000 2.477996675970798534649475 2.536447487122917454627213 2.532099905414404439341070 2.477674632991280656568733 2.483471406717913332329317 2.475742375127243821708589 2.615992150750171330031435 2.630967162667358749672530 2.603754507642687787694058 
81.260000 2.476869525545208894357074 2.547074909563152633751315 2.524370871550418282680539 2.474293181743916214543333 2.478640761931703018206008 2.481539148786603199425826 2.615348064247546400196143 2.628229794792707352257821 2.598923859304325567620708 
81.270000 2.476708504056461368492137 2.543532435339665109808038 2.513099364483381226165193 2.473649095799813846241477 2.490556352658216177076156 2.476386461079433498611024 2.607296983183091665381426 2.627907751516423751070306 2.601983269901772644061566 
81.280000 2.480250976844862176307061 2.533710120848556179851130 2.520506354754769251513835 2.473327052828695027386630 2.488624094644529272102318 2.482666299243806662389034 2.614220912874184232776997 2.628712859708351334830922 2.603432464415615044117658 
81.290000 2.480734041321846827798936 2.544015500001981511246640 2.518252053332561413157009 2.476708504056461368492137 2.482022213267326637975430 2.475742375127243821708589 2.606652896715388578741113 2.626458556781186004513984 2.601661226678248617361078 
81.300000 2.475098289177543264827364 2.531133776161502257906477 2.521472483945168541197290 2.474454203230330495699718 2.487335922647895714021615 2.477674632991280656568733 2.613898869626108290020738 2.626458556781186004513984 2.598762837695544725136187 
81.310000 2.474132160257657364610395 2.552227599479971686946556 2.519540225570042313307795 2.474454203230330495699718 2.489107159145842462777409 2.476869525545208894357074 2.613737848002313235440397 2.620822799602451791400881 2.604076550870405792892370 
81.320000 2.483149363727803038415232 2.552227599479971686946556 2.529201517672766463817879 2.474454203230330495699718 2.489107159145842462777409 2.477030547034112295534669 2.611966610151242207393807 2.628390816431092513738577 2.601017140233134572468998 
81.330000 2.482988342232981704427175 2.546752866448751984052024 2.519218182509727288476142 2.472521945403618470749052 2.487174901149018957369208 2.475259310664735146190196 2.613093761508749945932095 2.625814470236412567771822 2.602305313125942376473176 
81.340000 2.476386461079433498611024 2.544176521556404946267094 2.522599634674473012552198 2.469301515742155839205907 2.485242643174669030514679 2.473166031343368764794377 2.611966610151242207393807 2.632255335801095608161404 2.601178161844170944050347 
81.350000 2.480895062814486351498999 2.545786737109360764463872 2.525820065372206713050218 2.469623558705506205512847 2.494903933271281015748855 2.478157697460791286658832 2.616475215628839556814000 2.629517967904340114415618 2.597796708046245850454170 
81.360000 2.477191568523170683846502 2.539184853443026135266791 2.533549099304429397250260 2.471716837982427250608453 2.500378664575880538478714 2.482988342232981704427175 2.614864999372276788136560 2.630001032823883644340413 2.596025470370922239027323 
81.370000 2.479445869386335932205156 2.542727327572308571035364 2.521633505477453685017508 2.473327052828695027386630 2.492005546183243769320370 2.478157697460791286658832 2.614703977747510954543486 2.622594037551498225013802 2.595059340738047559682400 
81.380000 2.477996675970798534649475 2.542405284466476178550920 2.523243720808972412328330 2.475742375127243821708589 2.478479740441243528437099 2.479123826404015851210261 2.613254783131897962533685 2.622755059184202597322155 2.601339183455368520014872 
81.390000 2.477030547034112295534669 2.543693456893611593017113 2.530811733078466296831266 2.470267644634071224629679 2.485403664671673507058358 2.476386461079433498611024 2.611322523664795447473352 2.624526297154658571741948 2.601178161844170944050347 
81.400000 2.478962804913089179592589 2.534837271661873003836263 2.520345333223587669380095 2.475581353639585202586204 2.496514148342086514276161 2.473971138771553945900905 2.609551285840403522797715 2.623077102450098507802068 2.596669556796058486725087 
81.410000 2.480734041321846827798936 2.536769530217025891971616 2.529201517672766463817879 2.471877859466355076278887 2.484437535691986109753771 2.478801783422318383287575 2.612771718262939302235282 2.625170383694237496996493 2.597474664831101343054343 
81.420000 2.477352590012385391560201 2.535159314752815973292854 2.525175979227611833266565 2.473327052828695027386630 2.485242643174669030514679 2.483632428213202292255346 2.617441345390548512739315 2.624848340424123627201425 2.597474664831101343054343 
81.430000 2.477191568523170683846502 2.539989961192945955303912 2.517124902633032679233338 2.474454203230330495699718 2.481056084307281750511720 2.476225439591152710505639 2.613093761508749945932095 2.627585708240789408307592 2.598440794478467541495093 
81.440000 2.481217105800233024837098 2.545625715553351042785835 2.522760656207861273969684 2.478318718950939469891637 2.485564686168833858914695 2.474454203230330495699718 2.606330853482505816032244 2.624204253885842774707271 2.606008810250268759034498 
81.450000 2.479284847895097954051380 2.539184853443026135266791 2.532421948499969932555587 2.472199902434676133111680 2.502793987267819542097413 2.477030547034112295534669 2.615509085872959715857178 2.625653448600625772257899 2.605847788634392703244202 
81.460000 2.479445869386335932205156 2.531777862329471773250589 2.521633505477453685017508 2.468496408336496195090604 2.471555816498655300250675 2.474615224716900208079551 2.620178713080389076850452 2.626780600054546610522266 2.602627356350756482328279 
81.470000 2.477352590012385391560201 2.537252594859375598446150 2.525820065372206713050218 2.473649095799813846241477 2.486691836653325271555559 2.477191568523170683846502 2.612932739885763577802891 2.625975491872362344025760 2.605042680557431822307990 
81.480000 2.475742375127243821708589 2.540150982743405005948034 2.519218182509727288476142 2.473166031343368764794377 2.491361460170558039806110 2.476708504056461368492137 2.612288653395435922277557 2.628229794792707352257821 2.603915529256465966057021 
81.490000 2.481056084307281750511720 2.544981629330899330909688 2.515675708887830097637561 2.476708504056461368492137 2.489268180646592831806174 2.474132160257657364610395 2.613576826378679385243231 2.622755059184202597322155 2.603915529256465966057021 
81.500000 2.478801783422318383287575 2.549007168262894307275701 2.522599634674473012552198 2.476547482567869273850647 2.487980008644963714203868 2.480573019829362291233110 2.610839458801657908537663 2.625653448600625772257899 2.605686767018677851837083 
81.510000 2.478962804913089179592589 2.545625715553351042785835 2.531938883871859058416476 2.475259310664735146190196 2.486369793656975968332290 2.481378127293340174475134 2.609068220982599939361535 2.623721188983835883590245 2.605042680557431822307990 
81.520000 2.481056084307281750511720 2.544498564665726547673330 2.529362539212625993201300 2.475098289177543264827364 2.480089955352845265679207 2.477513611501755086408139 2.612449675017775696517219 2.623077102450098507802068 2.607135961565923309990467 
81.530000 2.483793449708647571583242 2.532099905414404439341070 2.534998293207265440685205 2.472360923919069808363247 2.484437535691986109753771 2.479606890877729785671590 2.612449675017775696517219 2.625653448600625772257899 2.605042680557431822307990 
81.540000 2.477996675970798534649475 2.555125987629720096805386 2.520184311692563294826641 2.477191568523170683846502 2.492327589190524328444099 2.479123826404015851210261 2.610034350699661942485363 2.626297535144749062396841 2.599728967350644293077266 
81.550000 2.478479740441243528437099 2.531777862329471773250589 2.537091573311767600529265 2.475420332152082014687267 2.496997212866379101114944 2.475259310664735146190196 2.610034350699661942485363 2.630484097744889560033243 2.604720637327777588154731 
81.560000 2.482988342232981704427175 2.536447487122917454627213 2.525014957691857464538998 2.472199902434676133111680 2.480250976844862176307061 2.473327052828695027386630 2.611322523664795447473352 2.624043232251678237076931 2.598118751262034287208280 
81.570000 2.480411998337034518158362 2.549329211381741622233221 2.521955548542496039488015 2.477030547034112295534669 2.483632428213202292255346 2.479445869386335932205156 2.608424134507789649006781 2.630001032823883644340413 2.601661226678248617361078 
81.580000 2.475098289177543264827364 2.546752866448751984052024 2.523565763877168244277982 2.468496408336496195090604 2.488141030144620735597982 2.473488074314176277113120 2.612610696640276675140058 2.621788929390408640074384 2.603432464415615044117658 
81.590000 2.485564686168833858914695 2.553032707294176972823152 2.510523020119185932941264 2.475259310664735146190196 2.496192105326673349452449 2.484115492700004867998587 2.610034350699661942485363 2.629195924625457259082850 2.600856118622258961181615 
81.600000 2.477352590012385391560201 2.529362539212625993201300 2.530328668455097407274934 2.473810117285605958414862 2.494903933271281015748855 2.477352590012385391560201 2.608424134507789649006781 2.627424686603216041902442 2.597957729654059466639637 
81.610000 2.476064418103027353623702 2.549490232941403977662276 2.523082699275111195902355 2.478962804913089179592589 2.487013879650298076029458 2.478801783422318383287575 2.608746177744871275194782 2.623399145716642788528361 2.605364723787732206261580 
81.620000 2.477030547034112295534669 2.545947758665529025989827 2.522921677741407631145876 2.477835654480962102041985 2.479123826404015851210261 2.476869525545208894357074 2.614542956122906769422798 2.621949951022302549574761 2.605847788634392703244202 
81.630000 2.478479740441243528437099 2.534998293207265440685205 2.528718453054137338398277 2.477513611501755086408139 2.487013879650298076029458 2.481539148786603199425826 2.606813918332071988714915 2.623560167350158511823111 2.601661226678248617361078 
81.640000 2.474293181743916214543333 2.533388077760460710408097 2.528074366898176439377721 2.471555816498655300250675 2.484276514195917773264455 2.476064418103027353623702 2.612127631773258240599489 2.628229794792707352257821 2.601983269901772644061566 
81.650000 2.480573019829362291233110 2.537252594859375598446150 2.524370871550418282680539 2.473488074314176277113120 2.475581353639585202586204 2.475903396615057872054422 2.612127631773258240599489 2.627424686603216041902442 2.603593486029070813714270 
81.660000 2.479445869386335932205156 2.549812276061204308064134 2.521472483945168541197290 2.470428666116600613378296 2.471555816498655300250675 2.476547482567869273850647 2.615831129124271736685614 2.624043232251678237076931 2.599406924131633100927274 
81.670000 2.480895062814486351498999 2.552549642605176583032289 2.532743991586167808804930 2.469945601669478296713578 2.476708504056461368492137 2.475420332152082014687267 2.610356393939975205853443 2.626297535144749062396841 2.602627356350756482328279 
81.680000 2.479606890877729785671590 2.553998836676471206885708 2.520506354754769251513835 2.471394795015038337027136 2.501022750623616897058810 2.478479740441243528437099 2.614542956122906769422798 2.629678989544025569102814 2.599728967350644293077266 
81.690000 2.474293181743916214543333 2.548524103585814604144844 2.524048828480645045857500 2.471555816498655300250675 2.488463073144403736591812 2.477030547034112295534669 2.609873329079747339420692 2.627263664965804768058888 2.602144291513776686031179 
81.700000 2.480734041321846827798936 2.544820607775683196649652 2.534032163937284476418199 2.477835654480962102041985 2.485886729163622632654551 2.477835654480962102041985 2.613093761508749945932095 2.624365275520169848988417 2.600695097011544554277407 
81.710000 2.473971138771553945900905 2.540312004294023040529282 2.526786194593833467791910 2.474615224716900208079551 2.499251513998373308567125 2.481217105800233024837098 2.612288653395435922277557 2.628712859708351334830922 2.598440794478467541495093 
81.720000 2.486208772159035351734246 2.533227056216650119324640 2.523404742342991724513013 2.476225439591152710505639 2.480895062814486351498999 2.472199902434676133111680 2.611322523664795447473352 2.623399145716642788528361 2.601983269901772644061566 
81.730000 2.480250976844862176307061 2.559151526812137422695059 2.514709579731442712358103 2.468818451298294469609118 2.490878395662684319233904 2.472682966888323008447514 2.610356393939975205853443 2.628873881347224106264093 2.603432464415615044117658 
